sep=;
session_id;timestamp;user_id;product_id;event_type;offered_discount;purchase_id
100024;2021-01-30T02:38:10;102;1048;VIEW_PRODUCT;0;
100024;2021-01-30T02:42:49;102;1052;VIEW_PRODUCT;0;
100024;2021-01-30T02:43:05;102;1057;VIEW_PRODUCT;0;
100024;2021-01-30T02:44:49;102;1055;VIEW_PRODUCT;0;
100024;2021-01-30T02:49:43;102;1053;VIEW_PRODUCT;0;
100024;2021-01-30T02:54:10;102;1051;VIEW_PRODUCT;0;
100025;2021-01-02T08:00:36;102;1283;VIEW_PRODUCT;15;
100025;2021-01-02T08:00:48;102;1283;BUY_PRODUCT;15;20019
100026;2021-03-21T07:05:02;102;1047;VIEW_PRODUCT;0;
100026;2021-03-21T07:07:15;102;1044;VIEW_PRODUCT;0;
100026;2021-03-21T07:12:04;102;1043;VIEW_PRODUCT;0;
100026;2021-03-21T07:12:10;102;1043;BUY_PRODUCT;0;20020
100027;2021-01-22T03:26:34;102;1002;VIEW_PRODUCT;5;
100027;2021-01-22T03:27:43;102;1079;VIEW_PRODUCT;5;
100027;2021-01-22T03:31:49;102;1081;VIEW_PRODUCT;5;
100027;2021-01-22T03:32:23;102;1077;VIEW_PRODUCT;5;
100027;2021-01-22T03:36:13;102;1080;VIEW_PRODUCT;5;
100027;2021-01-22T03:37:35;102;1003;VIEW_PRODUCT;5;
100027;2021-01-22T03:39:22;102;1075;VIEW_PRODUCT;5;
100027;2021-01-22T03:41:02;102;1076;VIEW_PRODUCT;5;
100028;2021-02-07T18:07:32;102;1283;VIEW_PRODUCT;20;
100028;2021-02-07T18:09:15;102;1283;BUY_PRODUCT;20;20021
100029;2021-03-01T02:00:05;102;1234;VIEW_PRODUCT;0;
100029;2021-03-01T02:04:52;102;1233;VIEW_PRODUCT;0;
100029;2021-03-01T02:05:45;102;1233;BUY_PRODUCT;0;20022
100030;2021-03-14T12:58:26;102;1017;VIEW_PRODUCT;0;
100030;2021-03-14T13:02:31;102;1034;VIEW_PRODUCT;0;
100030;2021-03-14T13:03:56;102;1025;VIEW_PRODUCT;0;
100030;2021-03-14T13:07:35;102;1038;VIEW_PRODUCT;0;
100030;2021-03-14T13:07:44;102;1039;VIEW_PRODUCT;0;
100030;2021-03-14T13:11:50;102;1036;VIEW_PRODUCT;0;
100030;2021-03-14T13:12:50;102;1032;VIEW_PRODUCT;0;
100030;2021-03-14T13:13:32;102;1030;VIEW_PRODUCT;0;
100030;2021-03-14T13:14:36;102;1033;VIEW_PRODUCT;0;
100030;2021-03-14T13:17:46;102;1037;VIEW_PRODUCT;0;
100030;2021-03-14T13:21:43;102;1037;BUY_PRODUCT;0;20023
100031;2021-03-30T00:13:12;102;1008;VIEW_PRODUCT;15;
100031;2021-03-30T00:14:37;102;1004;VIEW_PRODUCT;15;
100031;2021-03-30T00:18:42;102;1010;VIEW_PRODUCT;15;
100031;2021-03-30T00:20:08;102;1007;VIEW_PRODUCT;15;
100031;2021-03-30T00:21:08;102;1005;VIEW_PRODUCT;15;
100031;2021-03-30T00:22:15;102;1009;VIEW_PRODUCT;15;
100031;2021-03-30T00:25:06;102;1011;VIEW_PRODUCT;15;
100031;2021-03-30T00:29:42;102;1011;BUY_PRODUCT;15;20024
100032;2021-03-01T22:25:03;102;1035;VIEW_PRODUCT;15;
100032;2021-03-01T22:28:25;102;1035;BUY_PRODUCT;15;20025
100033;2021-02-24T02:02:49;102;1030;VIEW_PRODUCT;5;
100033;2021-02-24T02:04:28;102;1034;VIEW_PRODUCT;5;
100033;2021-02-24T02:05:02;102;1037;VIEW_PRODUCT;5;
100033;2021-02-24T02:08:49;102;1033;VIEW_PRODUCT;5;
100033;2021-02-24T02:09:56;102;1038;VIEW_PRODUCT;5;
100033;2021-02-24T02:10:22;102;1032;VIEW_PRODUCT;5;
100034;2021-03-21T21:19:23;102;1067;VIEW_PRODUCT;0;
100034;2021-03-21T21:21:36;102;1035;VIEW_PRODUCT;0;
100035;2021-01-05T17:40:53;102;1234;VIEW_PRODUCT;20;
100035;2021-01-05T17:41:44;102;1234;BUY_PRODUCT;20;20026
100036;2021-02-07T04:40:38;102;1004;VIEW_PRODUCT;0;
100036;2021-02-07T04:40:53;102;1006;VIEW_PRODUCT;0;
100036;2021-02-07T04:44:15;102;1006;BUY_PRODUCT;0;20027
100037;2021-02-26T10:26:37;102;1233;VIEW_PRODUCT;0;
100037;2021-02-26T10:27:35;102;1233;BUY_PRODUCT;0;20028
100038;2021-02-01T20:17:11;102;1318;VIEW_PRODUCT;0;
100038;2021-02-01T20:17:46;102;1318;BUY_PRODUCT;0;20029
100039;2021-03-31T06:06:15;102;1017;VIEW_PRODUCT;10;
100039;2021-03-31T06:07:31;102;1030;VIEW_PRODUCT;10;
100039;2021-03-31T06:08:22;102;1032;VIEW_PRODUCT;10;
100039;2021-03-31T06:10:07;102;1036;VIEW_PRODUCT;10;
100039;2021-03-31T06:10:49;102;1038;VIEW_PRODUCT;10;
100039;2021-03-31T06:13:42;102;1025;VIEW_PRODUCT;10;
100039;2021-03-31T06:16:38;102;1039;VIEW_PRODUCT;10;
100039;2021-03-31T06:17:43;102;1034;VIEW_PRODUCT;10;
100039;2021-03-31T06:20:12;102;1037;VIEW_PRODUCT;10;
100040;2021-01-29T14:39:26;102;1278;VIEW_PRODUCT;10;
100040;2021-01-29T14:42:27;102;1281;VIEW_PRODUCT;10;
100040;2021-01-29T14:42:48;102;1281;BUY_PRODUCT;10;20030
100041;2021-03-31T16:54:19;102;1233;VIEW_PRODUCT;0;
100041;2021-03-31T16:55:17;102;1234;VIEW_PRODUCT;0;
100041;2021-03-31T16:58:18;102;1234;BUY_PRODUCT;0;20031
100042;2021-01-31T20:53:05;102;1073;VIEW_PRODUCT;20;
100042;2021-01-31T20:55:46;102;1222;VIEW_PRODUCT;20;
100042;2021-01-31T20:56:32;102;1072;VIEW_PRODUCT;20;
100042;2021-01-31T21:01:29;102;1201;VIEW_PRODUCT;20;
100043;2021-03-04T01:26:18;102;1036;VIEW_PRODUCT;0;
100043;2021-03-04T01:27:49;102;1025;VIEW_PRODUCT;0;
100043;2021-03-04T01:31:02;102;1025;BUY_PRODUCT;0;20032
100044;2021-03-18T03:55:58;102;1281;VIEW_PRODUCT;15;
100044;2021-03-18T04:00:19;102;1281;BUY_PRODUCT;15;20033
100045;2021-01-01T04:15:04;102;1318;VIEW_PRODUCT;0;
100045;2021-01-01T04:16:38;102;1318;BUY_PRODUCT;0;20034
100046;2021-01-31T10:19:26;102;1054;VIEW_PRODUCT;15;
100046;2021-01-31T10:23:29;102;1052;VIEW_PRODUCT;15;
100046;2021-01-31T10:27:23;102;1053;VIEW_PRODUCT;15;
100047;2021-02-09T03:16:10;102;1050;VIEW_PRODUCT;0;
100047;2021-02-09T03:17:08;102;1055;VIEW_PRODUCT;0;
100047;2021-02-09T03:22:08;102;1056;VIEW_PRODUCT;0;
100047;2021-02-09T03:26:59;102;1056;BUY_PRODUCT;0;20035
100048;2021-01-28T02:05:40;102;1318;VIEW_PRODUCT;15;
100048;2021-01-28T02:06:56;102;1318;BUY_PRODUCT;15;20036
100049;2021-01-20T08:22:37;102;1278;VIEW_PRODUCT;0;
100049;2021-01-20T08:23:33;102;1281;VIEW_PRODUCT;0;
100050;2021-03-21T02:11:30;102;1080;VIEW_PRODUCT;0;
100050;2021-03-21T02:15:36;102;1079;VIEW_PRODUCT;0;
100050;2021-03-21T02:15:49;102;1081;VIEW_PRODUCT;0;
100050;2021-03-21T02:16:07;102;1081;BUY_PRODUCT;0;20037
100051;2021-04-01T11:53:22;102;1084;VIEW_PRODUCT;0;
100051;2021-04-01T11:56:56;102;1045;VIEW_PRODUCT;0;
100051;2021-04-01T11:57:11;102;1045;BUY_PRODUCT;0;20038
100052;2021-01-23T17:23:45;102;1048;VIEW_PRODUCT;0;
100052;2021-01-23T17:27:41;102;1053;VIEW_PRODUCT;0;
100052;2021-01-23T17:28:26;102;1057;VIEW_PRODUCT;0;
100052;2021-01-23T17:33:09;102;1049;VIEW_PRODUCT;0;
100052;2021-01-23T17:36:21;102;1056;VIEW_PRODUCT;0;
100052;2021-01-23T17:39:27;102;1050;VIEW_PRODUCT;0;
100052;2021-01-23T17:40:28;102;1052;VIEW_PRODUCT;0;
100052;2021-01-23T17:45:15;102;1054;VIEW_PRODUCT;0;
100052;2021-01-23T17:49:42;102;1051;VIEW_PRODUCT;0;
100053;2021-03-10T11:57:31;102;1073;VIEW_PRODUCT;15;
100053;2021-03-10T11:59:17;102;1222;VIEW_PRODUCT;15;
100053;2021-03-10T12:03:02;102;1222;BUY_PRODUCT;15;20039
100054;2021-01-19T08:43:12;102;1050;VIEW_PRODUCT;15;
100054;2021-01-19T08:48:07;102;1050;BUY_PRODUCT;15;20040
100055;2021-01-14T14:11:06;102;1317;VIEW_PRODUCT;20;
100055;2021-01-14T14:12:20;102;1315;VIEW_PRODUCT;20;
100055;2021-01-14T14:16:58;102;1315;BUY_PRODUCT;20;20041
100056;2021-03-22T07:07:53;102;1033;VIEW_PRODUCT;0;
100056;2021-03-22T07:09:56;102;1033;BUY_PRODUCT;0;20042
100057;2021-03-03T05:11:23;102;1281;VIEW_PRODUCT;0;
100057;2021-03-03T05:12:40;102;1278;VIEW_PRODUCT;0;
100058;2021-03-14T18:06:23;102;1283;VIEW_PRODUCT;10;
100058;2021-03-14T18:10:00;102;1283;BUY_PRODUCT;10;20043
100059;2021-04-03T03:23:03;102;1283;VIEW_PRODUCT;20;
100059;2021-04-03T03:26:41;102;1283;BUY_PRODUCT;20;20044
100060;2021-01-29T15:21:00;102;1006;VIEW_PRODUCT;0;
100060;2021-01-29T15:21:14;102;1013;VIEW_PRODUCT;0;
100060;2021-01-29T15:23:27;102;1009;VIEW_PRODUCT;0;
100060;2021-01-29T15:26:06;102;1012;VIEW_PRODUCT;0;
100060;2021-01-29T15:30:30;102;1010;VIEW_PRODUCT;0;
100060;2021-01-29T15:33:55;102;1007;VIEW_PRODUCT;0;
100060;2021-01-29T15:34:16;102;1007;BUY_PRODUCT;0;20045
100061;2021-03-27T10:52:51;102;1030;VIEW_PRODUCT;0;
100061;2021-03-27T10:57:00;102;1034;VIEW_PRODUCT;0;
100061;2021-03-27T10:59:58;102;1039;VIEW_PRODUCT;0;
100061;2021-03-27T11:03:28;102;1037;VIEW_PRODUCT;0;
100061;2021-03-27T11:05:54;102;1017;VIEW_PRODUCT;0;
100061;2021-03-27T11:09:49;102;1033;VIEW_PRODUCT;0;
100061;2021-03-27T11:11:35;102;1038;VIEW_PRODUCT;0;
100061;2021-03-27T11:11:46;102;1036;VIEW_PRODUCT;0;
100061;2021-03-27T11:15:06;102;1025;VIEW_PRODUCT;0;
100061;2021-03-27T11:17:42;102;1032;VIEW_PRODUCT;0;
100062;2021-02-28T19:43:06;102;1033;VIEW_PRODUCT;0;
100062;2021-02-28T19:43:14;102;1037;VIEW_PRODUCT;0;
100062;2021-02-28T19:45:13;102;1032;VIEW_PRODUCT;0;
100062;2021-02-28T19:46:13;102;1017;VIEW_PRODUCT;0;
100062;2021-02-28T19:46:52;102;1017;BUY_PRODUCT;0;20046
100063;2021-02-05T16:46:55;102;1035;VIEW_PRODUCT;0;
100063;2021-02-05T16:49:05;102;1035;BUY_PRODUCT;0;20047
100064;2021-04-12T21:54:10;102;1074;VIEW_PRODUCT;0;
100064;2021-04-12T21:56:11;102;1073;VIEW_PRODUCT;0;
100065;2021-01-21T23:44:39;102;1003;VIEW_PRODUCT;0;
100065;2021-01-21T23:47:50;102;1002;VIEW_PRODUCT;0;
100065;2021-01-21T23:50:40;102;1077;VIEW_PRODUCT;0;
100065;2021-01-21T23:54:40;102;1078;VIEW_PRODUCT;0;
100065;2021-01-21T23:55:00;102;1080;VIEW_PRODUCT;0;
100065;2021-01-21T23:55:57;102;1081;VIEW_PRODUCT;0;
100065;2021-01-21T23:56:50;102;1076;VIEW_PRODUCT;0;
100065;2021-01-22T00:00:44;102;1076;BUY_PRODUCT;0;20048
100066;2021-03-07T17:09:51;102;1006;VIEW_PRODUCT;0;
100066;2021-03-07T17:12:17;102;1012;VIEW_PRODUCT;0;
100066;2021-03-07T17:14:33;102;1011;VIEW_PRODUCT;0;
100066;2021-03-07T17:15:45;102;1010;VIEW_PRODUCT;0;
100066;2021-03-07T17:16:36;102;1004;VIEW_PRODUCT;0;
100066;2021-03-07T17:17:18;102;1005;VIEW_PRODUCT;0;
100066;2021-03-07T17:19:23;102;1013;VIEW_PRODUCT;0;
100066;2021-03-07T17:22:09;102;1009;VIEW_PRODUCT;0;
100066;2021-03-07T17:24:57;102;1008;VIEW_PRODUCT;0;
100067;2021-03-31T00:48:05;102;1284;VIEW_PRODUCT;0;
100067;2021-03-31T00:49:48;102;1285;VIEW_PRODUCT;0;
100067;2021-03-31T00:50:09;102;1285;BUY_PRODUCT;0;20049
100068;2021-03-14T05:40:18;102;1285;VIEW_PRODUCT;10;
100068;2021-03-14T05:44:42;102;1285;BUY_PRODUCT;10;20050
100069;2021-03-24T19:22:07;102;1043;VIEW_PRODUCT;10;
100069;2021-03-24T19:22:42;102;1041;VIEW_PRODUCT;10;
100069;2021-03-24T19:23:31;102;1040;VIEW_PRODUCT;10;
100069;2021-03-24T19:23:48;102;1046;VIEW_PRODUCT;10;
100069;2021-03-24T19:27:38;102;1084;VIEW_PRODUCT;10;
100070;2021-01-26T21:21:38;102;1281;VIEW_PRODUCT;0;
100070;2021-01-26T21:26:35;102;1278;VIEW_PRODUCT;0;
100070;2021-01-26T21:27:14;102;1278;BUY_PRODUCT;0;20051
100071;2021-01-20T05:32:23;102;1080;VIEW_PRODUCT;0;
100071;2021-01-20T05:35:23;102;1080;BUY_PRODUCT;0;20052
100072;2021-01-10T04:32:33;102;1277;VIEW_PRODUCT;0;
100073;2021-01-07T19:45:12;102;1078;VIEW_PRODUCT;5;
100073;2021-01-07T19:46:51;102;1079;VIEW_PRODUCT;5;
100073;2021-01-07T19:51:06;102;1003;VIEW_PRODUCT;5;
100073;2021-01-07T19:53:50;102;1076;VIEW_PRODUCT;5;
100073;2021-01-07T19:58:48;102;1002;VIEW_PRODUCT;5;
100073;2021-01-07T20:02:36;102;1080;VIEW_PRODUCT;5;
100073;2021-01-07T20:04:38;102;1077;VIEW_PRODUCT;5;
100073;2021-01-07T20:09:30;102;1081;VIEW_PRODUCT;5;
100073;2021-01-07T20:14:24;102;1081;BUY_PRODUCT;5;20053
100074;2021-03-03T04:13:16;102;1278;VIEW_PRODUCT;0;
100074;2021-03-03T04:15:40;102;1281;VIEW_PRODUCT;0;
100074;2021-03-03T04:18:27;102;1281;BUY_PRODUCT;0;20054
100075;2021-04-08T08:53:19;102;1233;VIEW_PRODUCT;20;
100075;2021-04-08T08:57:05;102;1233;BUY_PRODUCT;20;20055
100076;2021-01-18T16:26:08;102;1003;VIEW_PRODUCT;0;
100076;2021-01-18T16:27:37;102;1080;VIEW_PRODUCT;0;
100076;2021-01-18T16:27:44;102;1002;VIEW_PRODUCT;0;
100076;2021-01-18T16:31:41;102;1076;VIEW_PRODUCT;0;
100076;2021-01-18T16:32:05;102;1081;VIEW_PRODUCT;0;
100076;2021-01-18T16:35:57;102;1075;VIEW_PRODUCT;0;
100076;2021-01-18T16:39:25;102;1078;VIEW_PRODUCT;0;
100076;2021-01-18T16:41:42;102;1078;BUY_PRODUCT;0;20056
100077;2021-02-22T10:45:36;102;1234;VIEW_PRODUCT;0;
100077;2021-02-22T10:50:35;102;1233;VIEW_PRODUCT;0;
100078;2021-02-17T05:04:34;102;1284;VIEW_PRODUCT;0;
100078;2021-02-17T05:07:26;102;1291;VIEW_PRODUCT;0;
100078;2021-02-17T05:09:30;102;1287;VIEW_PRODUCT;0;
100078;2021-02-17T05:09:38;102;1289;VIEW_PRODUCT;0;
100078;2021-02-17T05:13:25;102;1286;VIEW_PRODUCT;0;
100078;2021-02-17T05:13:47;102;1285;VIEW_PRODUCT;0;
100078;2021-02-17T05:18:32;102;1290;VIEW_PRODUCT;0;
100078;2021-02-17T05:20:59;102;1293;VIEW_PRODUCT;0;
100078;2021-02-17T05:25:40;102;1292;VIEW_PRODUCT;0;
100079;2021-02-09T22:20:14;102;1283;VIEW_PRODUCT;5;
100079;2021-02-09T22:22:43;102;1283;BUY_PRODUCT;5;20057
100080;2021-02-26T17:03:20;102;1283;VIEW_PRODUCT;0;
100080;2021-02-26T17:03:48;102;1283;BUY_PRODUCT;0;20058
100081;2021-02-22T04:02:41;102;1222;VIEW_PRODUCT;0;
100081;2021-02-22T04:07:12;102;1072;VIEW_PRODUCT;0;
100081;2021-02-22T04:08:04;102;1073;VIEW_PRODUCT;0;
100081;2021-02-22T04:10:08;102;1201;VIEW_PRODUCT;0;
100081;2021-02-22T04:14:38;102;1201;BUY_PRODUCT;0;20059
100082;2021-01-29T12:57:28;102;1001;VIEW_PRODUCT;0;
100082;2021-01-29T13:00:26;102;1001;BUY_PRODUCT;0;20060
100083;2021-04-03T16:32:35;102;1315;VIEW_PRODUCT;5;
100083;2021-04-03T16:33:16;102;1316;VIEW_PRODUCT;5;
100083;2021-04-03T16:35:04;102;1316;BUY_PRODUCT;5;20061
100084;2021-02-27T20:25:59;102;1076;VIEW_PRODUCT;20;
100084;2021-02-27T20:29:43;102;1003;VIEW_PRODUCT;20;
100084;2021-02-27T20:30:42;102;1079;VIEW_PRODUCT;20;
100084;2021-02-27T20:32:56;102;1075;VIEW_PRODUCT;20;
100085;2021-03-14T05:13:53;102;1049;VIEW_PRODUCT;5;
100085;2021-03-14T05:18:13;102;1053;VIEW_PRODUCT;5;
100085;2021-03-14T05:20:46;102;1056;VIEW_PRODUCT;5;
100085;2021-03-14T05:24:59;102;1048;VIEW_PRODUCT;5;
100085;2021-03-14T05:29:26;102;1054;VIEW_PRODUCT;5;
100085;2021-03-14T05:32:11;102;1051;VIEW_PRODUCT;5;
100085;2021-03-14T05:32:37;102;1057;VIEW_PRODUCT;5;
100085;2021-03-14T05:33:02;102;1055;VIEW_PRODUCT;5;
100086;2021-01-24T17:26:11;102;1319;VIEW_PRODUCT;20;
100086;2021-01-24T17:26:22;102;1319;BUY_PRODUCT;20;20062
100087;2021-02-13T17:21:40;102;1010;VIEW_PRODUCT;10;
100087;2021-02-13T17:21:51;102;1006;VIEW_PRODUCT;10;
100087;2021-02-13T17:25:57;102;1007;VIEW_PRODUCT;10;
100087;2021-02-13T17:26:04;102;1013;VIEW_PRODUCT;10;
100087;2021-02-13T17:29:58;102;1005;VIEW_PRODUCT;10;
100087;2021-02-13T17:34:05;102;1009;VIEW_PRODUCT;10;
100087;2021-02-13T17:34:53;102;1004;VIEW_PRODUCT;10;
100087;2021-02-13T17:35:09;102;1004;BUY_PRODUCT;10;20063
100088;2021-01-13T14:41:52;102;1283;VIEW_PRODUCT;0;
100088;2021-01-13T14:42:49;102;1283;BUY_PRODUCT;0;20064
100089;2021-04-09T07:22:41;102;1201;VIEW_PRODUCT;0;
100089;2021-04-09T07:27:41;102;1072;VIEW_PRODUCT;0;
100089;2021-04-09T07:29:54;102;1074;VIEW_PRODUCT;0;
100089;2021-04-09T07:34:36;102;1074;BUY_PRODUCT;0;20065
100090;2021-01-18T06:13:01;102;1078;VIEW_PRODUCT;0;
100090;2021-01-18T06:13:18;102;1079;VIEW_PRODUCT;0;
100090;2021-01-18T06:13:42;102;1081;VIEW_PRODUCT;0;
100090;2021-01-18T06:14:11;102;1003;VIEW_PRODUCT;0;
100090;2021-01-18T06:19:11;102;1075;VIEW_PRODUCT;0;
100090;2021-01-18T06:21:28;102;1080;VIEW_PRODUCT;0;
100090;2021-01-18T06:22:19;102;1076;VIEW_PRODUCT;0;
100090;2021-01-18T06:22:29;102;1077;VIEW_PRODUCT;0;
100090;2021-01-18T06:26:18;102;1002;VIEW_PRODUCT;0;
100091;2021-03-21T07:40:27;102;1077;VIEW_PRODUCT;0;
100091;2021-03-21T07:43:41;102;1081;VIEW_PRODUCT;0;
